id,en
WIKI_MOON_ARIEL,"
Ariel is the fourth-largest of the 27 known moons of Uranus. Ariel orbits and rotates in the equatorial plane of Uranus, which is almost perpendicular to the orbit of Uranus and so has an extreme seasonal cycle.

It was discovered in October 1851 by William Lassell and named for a character in two different pieces of literature. As of 2017, much of the detailed knowledge of Ariel derives from a single flyby of Uranus performed by the spacecraft Voyager 2 in 1986, which managed to image around 35% of the moon's surface. There are no active plans at present to return to study the moon in more detail, although various concepts such as a Uranus orbiter and probe have been proposed.

After Miranda, Ariel is the second-smallest of Uranus' five major rounded satellites and the second-closest to its planet. Among the smallest of the Solar System's 19 known spherical moons (it ranks 14th among them in diameter), it is believed to be composed of roughly equal parts ice and rocky material. Its mass is approximately equal in magnitude to Earth's hydrosphere.

Like all of Uranus' moons, Ariel probably formed from an accretion disc that surrounded the planet shortly after its formation, and, like other large moons, it is likely differentiated, with an inner core of rock surrounded by a mantle of ice. Ariel has a complex surface consisting of extensive cratered terrain cross-cut by a system of scarps, canyons, and ridges. The surface shows signs of more recent geological activity than other Uranian moons, most likely due to tidal heating.

  --https://en.wikipedia.org/wiki/Ariel_(moon)"
WIKI_MOON_UMBRIEL,"
Umbriel is a moon of Uranus discovered on October 24, 1851, by William Lassell. It was discovered at the same time as Ariel and named after a character in Alexander Pope's poem The Rape of the Lock. Umbriel consists mainly of ice with a substantial fraction of rock, and may be differentiated into a rocky core and an icy mantle. The surface is the darkest among Uranian moons, and appears to have been shaped primarily by impacts. However, the presence of canyons suggests early endogenic processes, and the moon may have undergone an early endogenically driven resurfacing event that obliterated its older surface.

Covered by numerous impact craters reaching 210 km (130 mi) in diameter, Umbriel is the second most heavily cratered satellite of Uranus after Oberon. The most prominent surface feature is a ring of bright material on the floor of Wunda crater. This moon, like all moons of Uranus, probably formed from an accretion disk that surrounded the planet just after its formation. The Uranian system has been studied up close only once, by the spacecraft Voyager 2 in January 1986. It took several images of Umbriel, which allowed mapping of about 40% of the moon’s surface.

  --https://en.wikipedia.org/wiki/Umbriel_(moon)"
WIKI_MOON_TITANIA,"
Titania is the largest of the moons of Uranus and the eighth largest moon in the Solar System at a diameter of 1,578 kilometres (981 mi). Discovered by William Herschel in 1787, Titania is named after the queen of the fairies in Shakespeare's A Midsummer Night's Dream. Its orbit lies inside Uranus's magnetosphere.

Titania consists of approximately equal amounts of ice and rock, and is probably differentiated into a rocky core and an icy mantle. A layer of liquid water may be present at the core–mantle boundary. The surface of Titania, which is relatively dark and slightly red in color, appears to have been shaped by both impacts and endogenic processes. It is covered with numerous impact craters reaching up to 326 kilometres (203 mi) in diameter, but is less heavily cratered than Oberon, outermost of the five large moons of Uranus. Titania probably underwent an early endogenic resurfacing event which obliterated its older, heavily cratered surface. Titania's surface is cut by a system of enormous canyons and scarps, the result of the expansion of its interior during the later stages of its evolution. Like all major moons of Uranus, Titania probably formed from an accretion disk which surrounded the planet just after its formation.

Infrared spectroscopy conducted from 2001 to 2005 revealed the presence of water ice as well as frozen carbon dioxide on the surface of Titania, which in turn suggested that the moon may have a tenuous carbon dioxide atmosphere with a surface pressure of about 10 nanopascals (10-13 bar). Measurements during Titania's occultation of a star put an upper limit on the surface pressure of any possible atmosphere at 1–2 mPa (10–20 nbar).

The Uranian system has been studied up close only once, by the spacecraft Voyager 2 in January 1986. It took several images of Titania, which allowed mapping of about 40% of its surface.

  --https://en.wikipedia.org/wiki/Titania_(moon)"
WIKI_MOON_OBERON,"
Oberon, also designated Uranus IV, is the outermost major moon of the planet Uranus. It is the second-largest and second most massive of the Uranian moons, and the ninth most massive moon in the Solar System. Discovered by William Herschel in 1787, Oberon is named after the mythical king of the fairies who appears as a character in Shakespeare's A Midsummer Night's Dream. Its orbit lies partially outside Uranus's magnetosphere.

It is likely that Oberon formed from the accretion disk that surrounded Uranus just after the planet's formation. The moon consists of approximately equal amounts of ice and rock, and is probably differentiated into a rocky core and an icy mantle. A layer of liquid water may be present at the boundary between the mantle and the core. The surface of Oberon, which is dark and slightly red in color, appears to have been primarily shaped by asteroid and comet impacts. It is covered by numerous impact craters reaching 210 km in diameter. Oberon possesses a system of chasmata (graben or scarps) formed during crustal extension as a result of the expansion of its interior during its early evolution.

The Uranian system has been studied up close only once: the spacecraft Voyager 2 took several images of Oberon in January 1986, allowing 40% of the moon's surface to be mapped.

  --https://en.wikipedia.org/wiki/Oberon_(moon)"
WIKI_MOON_CORDELIA,"
Cordelia ( kor-DEE-lee-ə) is the innermost known moon of Uranus. It was discovered from the images taken by Voyager 2 on January 20, 1986, and was given the temporary designation S/1986 U 7. It was not detected again until the Hubble Space Telescope observed it in 1997. Cordelia takes its name from the youngest daughter of Lear in William Shakespeare's King Lear. It is also designated Uranus VI.Other than its orbit, radius of 20 km and geometric albedo of 0.08 virtually nothing is known about it. In the Voyager 2 images Cordelia appears as an elongated object with its major axis pointing towards Uranus. The ratio of axes of Cordelia's prolate spheroid is 0.7 ± 0.2.Cordelia acts as the inner shepherd satellite for Uranus' ε ring. Cordelia's orbit is within Uranus' synchronous orbit radius, and is therefore slowly decaying due to tidal deceleration.Cordelia is very close to a 5:3 orbital resonance with Rosalind.

  --https://en.wikipedia.org/wiki/Cordelia_(moon)"
WIKI_MOON_OPHELIA,"
Ophelia ( o-FEE-lee-ə) is a moon of Uranus. It was discovered from the images taken by Voyager 2 on January 20, 1986, and was given the temporary designation S/1986 U 8. It was not seen until the Hubble Space Telescope recovered it in 2003. Ophelia was named after the daughter of Polonius, Ophelia, in William Shakespeare's play Hamlet. It is also designated Uranus VII.Other than its orbit, radius of 21 km and geometric albedo of 0.08 virtually nothing is known about it. At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus. The ratio of axes of the Ophelia's prolate spheroid is 0.7 ± 0.3.Ophelia acts as the outer shepherd satellite for Uranus' ε ring. The orbit of Ophelia is within the synchronous orbit radius of Uranus, and is therefore slowly decaying due to tidal forces.

  --https://en.wikipedia.org/wiki/Ophelia_(moon)"
WIKI_MOON_BIANCA,"
There is also an asteroid called 218 Bianca.Bianca ( bee-AHNG-kə) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on January 23, 1986, and was given the temporary designation S/1986 U 9. It was named after the sister of Katherine in Shakespeare's play The Taming of the Shrew. It is also designated Uranus VIII.Bianca belongs to Portia Group of satellites, which also includes Cressida, Desdemona, Juliet, Portia, Rosalind, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties. Other than its orbit, radius of 27 km, and geometric albedo of 0.08 virtually nothing is known about it.

At the Voyager 2 images Bianca appears as an elongated object, the major axis pointing towards Uranus. The ratio of axes of the Bianca's prolate spheroid is 0.7 ± 0.2. Its surface is grey in color.

  --https://en.wikipedia.org/wiki/Bianca_(moon)"
WIKI_MOON_CRESSIDA,"
There is also an asteroid called 548 Kressida.Cressida ( KRES-i-də, Greek: Χρησίδα) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on 9 January 1986, and was given the temporary designation S/1986 U 3. It was named after Cressida, the Trojan daughter of Calchas, a tragic heroine who appears in William Shakespeare's play Troilus and Cressida (as well as in tales by Geoffrey Chaucer and others). It is also designated Uranus IX.Cressida belongs to the Portia Group of satellites, which includes Bianca, Desdemona, Juliet, Portia, Rosalind, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties. Other than its orbit, radius of 41 km and geometric albedo of 0.08, virtually nothing is known about it.

In the Voyager 2 images Cressida appears as an elongated object, its major axis pointing towards Uranus. The ratio of axes of Cressida's prolate spheroid is 0.8 ± 0.3. Its surface is grey in color.Cressida orbits close to a 3:2 resonance with the η ring, one of the rings of Uranus. Perturbations of the ring's shape provide a way to measure the mass of Cressida, which was found to be 2.5±0.4×1017 kg. Cressida is the only small satellite of Uranus for which the mass has been directly measured.Cressida may collide with Desdemona within the next 100 million years.

  --https://en.wikipedia.org/wiki/Cressida_(moon)"
WIKI_MOON_DESDEMONA,"
There is also a minor planet called 666 Desdemona.Desdemona ( DEZ-di-MOH-nə) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on 13 January 1986, and was given the temporary designation S/1986 U 6. Desdemona is named after the wife of Othello in William Shakespeare's play Othello. It is also designated Uranus X.Desdemona belongs to Portia Group of satellites, which also includes Bianca, Cressida, Juliet, Portia, Rosalind, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties. Other than its orbit, radius of 32 km and geometric albedo of 0.08 virtually nothing is known about Desdemona.

At the Voyager 2 images Desdemona appears as an elongated object, the major axis pointing towards Uranus. The ratio of axes of Desdemona's prolate spheroid is 0.6 ± 0.3. Its surface is grey in color.Desdemona may collide with one of its neighboring moons Cressida or Juliet within the next 100 million years.

  --https://en.wikipedia.org/wiki/Desdemona_(moon)"
WIKI_MOON_JULIET,"
There is also an asteroid called 1285 Julietta.Juliet ( JOO-lee-ət,  JOO-lee-ET) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on 3 January 1986, and was given the temporary designation S/1986 U 2. It is named after the heroine of William Shakespeare's play Romeo and Juliet. It is also designated Uranus XI.Juliet belongs to Portia Group of satellites, which also includes Bianca, Cressida, Desdemona, Portia, Rosalind, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties. Unfortunately, other than its orbit, radius of 53 km and geometric albedo of 0.08 virtually nothing is known about Juliet.

At the Voyager 2 images Juliet appears as an elongated object, the major axis pointing towards Uranus. The ratio of axes of Juliet's prolate spheroid is 0.5 ± 0.3, which is rather an extreme value. Its surface is grey in color.Juliet may collide with Desdemona within the next 100 million years.

  --https://en.wikipedia.org/wiki/Juliet_(moon)"
WIKI_MOON_PORTIA,"
Portia ( POR-shə) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on 3 January 1986, and was given the temporary designation S/1986 U 1. The moon is named after Portia, the heroine of William Shakespeare's play The Merchant of Venice. It is also designated Uranus XII.Portia is the second-largest inner satellite of Uranus after Puck. The Portian orbit, which lies inside Uranus' synchronous orbital radius, is slowly decaying due to tidal deceleration. The moon will one day either break up into a planetary ring or hit Uranus.

It heads a group of satellites called the Portia Group, which includes Bianca, Cressida, Desdemona, Juliet, Rosalind, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties.Little is known about Portia beyond its size of about 140 km, orbit, and geometric albedo of about 0.08.In the Voyager 2 images, Portia appears as an elongated object whose major axis points towards Uranus. The ratio of axes of the Portia's prolate spheroid is 0.8 ± 0.1. Its surface is grey in color. Observations with Hubble Space Telescope and large terrestrial telescopes found water ice absorption features in the spectrum of Portia.

  --https://en.wikipedia.org/wiki/Portia_(moon)"
WIKI_MOON_ROSALIND,"
There is also an asteroid called 900 Rosalinde.Rosalind ( ROZ-əl-ind) is an inner satellite of Uranus. It was discovered from the images taken by Voyager 2 on 13 January 1986, and was given the temporary designation S/1986 U 4. It was named after the daughter of the banished Duke in William Shakespeare's play As You Like It. It is also designated Uranus XIII.Rosalind belongs to Portia group of satellites, which also includes Bianca, Cressida, Desdemona, Portia, Juliet, Cupid, Belinda and Perdita. These satellites have similar orbits and photometric properties. Other than its orbit, radius of 36 km and geometric albedo of 0.08 virtually nothing is known about Rosalind.

In the Voyager 2 images Rosalind appears as an almost spherical object. The ratio of axes of Rosalind's prolate spheroid is 0.8-1.0. Its surface is grey in color.Rosalind is very close to a 3:5 orbital resonance with Cordelia.

  --https://en.wikipedia.org/wiki/Rosalind_(moon)"
WIKI_MOON_BELINDA,"
Belinda ( bə-LIN-də) is an inner satellite of the planet Uranus. Belinda was discovered from the images taken by Voyager 2 on 13 January 1986 and was given the temporary designation S/1986 U 5. It is named after the heroine of Alexander Pope's The Rape of the Lock. It is also designated Uranus XIV.Belinda belongs to the Portia group of satellites, which also includes Bianca, Cressida, Desdemona, Portia, Juliet, Cupid, Rosalind and Perdita. These satellites have similar orbits and photometric properties. Other than its orbit, radius of 45 km and geometric albedo of 0.08 virtually nothing is known about it.

The Voyager 2 images show Belinda as an elongated object with its major axis pointing towards Uranus. The moon is very elongated, with its short axis 0.5 ± 0.1 times the long axis. Its surface is grey in color.

  --https://en.wikipedia.org/wiki/Belinda_(moon)"
WIKI_MOON_PUCK,"
Puck ( PUK) is an inner moon of Uranus. It was discovered in December 1985 by the Voyager 2 spacecraft. The name Puck follows the convention of naming Uranus's moons after characters from Shakespeare. The orbit of Puck lies between the rings of Uranus and the first of Uranus's large moons, Miranda. Puck is approximately spherical in shape and has diameter of about 162 km. It has a dark, heavily cratered surface, which shows spectral signs of water ice.

  --https://en.wikipedia.org/wiki/Puck_(moon)"
WIKI_MOON_PERDITA,"
Perdita ( PUR-dit-ə) is an inner satellite of Uranus. Perdita's discovery was complicated. The first photographs of Perdita were taken by the Voyager 2 spacecraft in 1986, but it was not recognized from the photographs for more than a decade. In 1999, the moon was noticed by Erich Karkoschka and reported. But because no further pictures could be taken to confirm its existence, it was officially demoted in 2001. However, in 2003, pictures taken by the Hubble Space Telescope managed to pick up an object where Perdita was supposed to be, finally confirming its existence.Following its discovery in 1999, it was given the temporary designation of S/1986 U 10. It was named Perdita (Latin for 'lost') after the daughter of Leontes and Hermione in William Shakespeare's play The Winter's Tale. The moon is also designated Uranus XXV.The moon orbits between Belinda and Puck. The above-mentioned Hubble measurements prove that Perdita does not follow a direct Keplerian motion around Uranus. Instead, it is clearly caught in a 43:44 orbital resonance with the nearby moon Belinda. It is also close to an 8:7 resonance with Rosalind.Perdita belongs to the Portia group of satellites, which also includes Bianca, Cressida, Desdemona, Portia, Juliet, Cupid, Rosalind and Belinda. These satellites have similar orbits and photometric properties. Little is known about Perdita apart from its orbit, radius of  15 km and geometric albedo of 0.08.

  --https://en.wikipedia.org/wiki/Perdita_(moon)"
WIKI_MOON_MAB,"
Mab ( MAB), or Uranus XXVI (26), is an inner satellite of Uranus. It was discovered by Mark R. Showalter and Jack J. Lissauer in 2003 using the Hubble Space Telescope. It was named after Queen Mab, a fairy queen from English folklore who is mentioned in William Shakespeare's play Romeo and Juliet.Because the moon is small and dark, it was not seen in the heavily scrutinized images taken by Voyager 2 during its Uranus flyby in 1986. However, it is brighter than another moon, Perdita, which was discovered from Voyager's photos in 1997. This led scientists to re-examine the old photos again, and the satellite was finally found in the images.The size of Mab is not known exactly. If it is as dark as Puck, it is about 24 km in diameter. On the other hand, if it is brightly coloured like the neighbouring moon Miranda, it would be even smaller than Cupid and comparable to the smallest outer satellites.Mab is heavily perturbed. The actual source for perturbation is still unclear, but is presumed to be one or more of the nearby orbiting moons.Mab orbits at the same distance from Uranus as the μ ring (formerly known as R/2003 U 1), a recently discovered dusty ring. The moon is nearly the optimal size for dust production, since larger moons can recollect the escaping dust and smaller moons have too small surface areas for supplying the ring via ring particle or meteoroid collisions. No rings associated with Perdita and Cupid have been found, probably because Belinda limits the lifetimes of dust they generate.Following its discovery, Mab was given the temporary designation S/2003 U 1. The moon is also designated Uranus XXVI.

  --https://en.wikipedia.org/wiki/Mab_(moon)"
WIKI_MOON_CUPID,"
Cupid ( KEW-pid) is an inner satellite of Uranus. It was discovered by Mark R. Showalter and Jack J. Lissauer in 2003 using the Hubble Space Telescope. It was named after a character in William Shakespeare's play Timon of Athens.It is the smallest of inner Uranian satellites, crudely estimated to be only about 18 km in diameter. This and the dark surface made it too dim to be detected by the Voyager 2 cameras during its Uranus flyby in 1986.

The orbit of Cupid differs only by 863 km from the orbit of the larger moon Belinda. Unlike Mab and Perdita, Uranian satellites also discovered in 2003, it does not seem to be perturbed.Following its discovery, Cupid was given the temporary designation S/2003 U 2. It is also designated Uranus XXVII.It should not be confused with the asteroid 763 Cupido.

  --https://en.wikipedia.org/wiki/Cupid_(moon)"
WIKI_MOON_CALIBAN,"
Caliban ( KAL-i-ban or  KAL-i-bən) is the second-largest retrograde irregular satellite of Uranus. It was discovered on 6 September 1997 by Brett J. Gladman, Philip D. Nicholson, Joseph A. Burns, and John J. Kavelaars using the 200-inch Hale telescope together with Sycorax and given the temporary designation S/1997 U 1.Designated Uranus XVI, it was named after the monster character in William Shakespeare's play The Tempest.

  --https://en.wikipedia.org/wiki/Caliban_(moon)"
WIKI_MOON_SYCORAX,"
Sycorax ( SIK-ər-aks) is the largest retrograde irregular satellite of Uranus. Sycorax was discovered on 6 September 1997 by Brett J. Gladman, Philip D. Nicholson, Joseph A. Burns, and John J. Kavelaars using the 200-inch Hale telescope, together with Caliban, and given the temporary designation S/1997 U 2.



Officially confirmed as Uranus XVII, it was named after Sycorax, Caliban's mother in William Shakespeare's play The Tempest.

  --https://en.wikipedia.org/wiki/Sycorax_(moon)"
WIKI_MOON_PROSPERO,"
Prospero ( PROS-pər-oh) is a relatively small retrograde irregular satellite of Uranus discovered on 18 July 1999 by the astrophysicist Matthew Holman and his team, and given the provisional designation S/1999 U 3. Confirmed as Uranus XVIII it was named after the sorcerer Prospero in William Shakespeare's play The Tempest.

The orbital parameters suggest that it may belong to the same dynamic cluster as Sycorax and Setebos, suggesting common origin. However, this suggestion does not appear to be supported by the observed colours. The satellite appears neutral (grey) in visible light (colour indices B-V=0.80, R-V=0.39), similar to Setebos but different from Sycorax (which is light red).

  --https://en.wikipedia.org/wiki/Prospero_(moon)"
WIKI_MOON_SETEBOS,"
Setebos ( SET-ə-bus) is one of the outermost retrograde irregular satellites of Uranus. It was discovered on 18 July 1999 by John J. Kavelaars et al. and provisionally designated S/1999 U 1.Confirmed as Uranus XIX, it is named after the god worshipped by Caliban and Sycorax in William Shakespeare's play The Tempest.

The orbital parameters suggest that it may belong to the same dynamic cluster as Sycorax and Prospero, suggesting common origin. However, this suggestion does not appear to be supported by the observed colours. The satellite appears neutral (grey) in visible light (colour indices B-V=0.77, R-V=0.35), similar to Prospero but different from Sycorax (which is light red).

A crater on Umbriel is also named after Setebos, but with the spelling Setibos.

  --https://en.wikipedia.org/wiki/Setebos_(moon)"
WIKI_MOON_STEPHANO,"
Stephano ( STEF-ə-noh or  stə-FAH-noh) is a retrograde irregular satellite of Uranus. It was discovered by Brett J. Gladman, et al. in 1999, and given the provisional designation S/1999 U 2.Confirmed as Uranus XX, it was named after the drunken butler in William Shakespeare's play The Tempest in August 2000.The orbital parameters suggest that it may belong to the same dynamic cluster as Caliban, suggesting common origin.

  --https://en.wikipedia.org/wiki/Stephano_(moon)"
WIKI_MOON_TRINCULO,"
Trinculo ( TRING-kew-loh) is a retrograde irregular satellite of Uranus. It was discovered by a group of astronomers led by Holman, et al. on 13 August 2001, and given the temporary designation S/2001 U 1.Confirmed as Uranus XXI, it was named after the drunken jester Trinculo in William Shakespeare's play The Tempest.

  --https://en.wikipedia.org/wiki/Trinculo_(moon)"
WIKI_MOON_FRANCISCO,"
Francisco ( fran-SIS-koh) is the innermost  irregular satellite of Uranus.

Francisco was discovered by Matthew J. Holman, et al. and Brett J. Gladman, et al. in 2003 from pictures taken in 2001 and given the provisional designation S/2001 U 3.

Confirmed as Uranus XXII, it was named after a lord in William Shakespeare's play The Tempest.

  --https://en.wikipedia.org/wiki/Francisco_(moon)"
WIKI_MOON_MARGARET,"
Margaret ( MAR-grit) is the only prograde irregular satellite  of Uranus.  It was discovered by Scott S. Sheppard, et al. in 2003 and given the provisional designation S/2003 U 3.Confirmed as Uranus XXIII, it was named after the servant of Hero in William Shakespeare's play Much Ado About Nothing.

  --https://en.wikipedia.org/wiki/Margaret_(moon)"
WIKI_MOON_FERDINAND,"
Ferdinand is the outermost retrograde irregular satellite of Uranus. It was first seen near Uranus by Matthew J. Holman, John J. Kavelaars, Dan Milisavljevic, and Brett J. Gladman on August 13, 2001 and reobserved on September 21, 2001. The object was then lost with no confirmation it was actually orbiting around Uranus.  On August 29 and 30, 2003 a team led by Scott S. Sheppard surveyed the sky around Uranus with the Subaru telescope and detected two unknown objects near Uranus.  These two new objects were reobserved by Sheppard et al. with the Gemini telescope on September 20, 2003 and reported to the minor planet center as possible new moons of Uranus.  On September 24, 2003, Brian Marsden, at the minor planet center, linked one of the unknown objects reported by Sheppard et al. to the lost object observed by Holman et al. in 2001.  Holman was then able to confirm the linkage between the 2001 and 2003 objects on September 30, 2003 by observing its location with the Magellan telescope.  The linked 2001 and 2003 object was then given the provisional designation S/2001 U 2 on October 1, 2003, officially identifying it as a new moon of Uranus.  Now designated Uranus XXIV, Ferdinand is named after the son of the King of Naples in William Shakespeare's play The Tempest.

The second new object observed by Sheppard et al. in 2003 was also a new moon of Uranus, now named Margaret.

  --https://en.wikipedia.org/wiki/Ferdinand_(moon)"
WIKI_MOON_TRITON,"
Triton is the largest natural satellite of the planet Neptune, and the first Neptunian moon to be discovered. The discovery was made on October 10, 1846, by English astronomer William Lassell. It is the only large moon in the Solar System with a retrograde orbit, an orbit in the direction opposite to its planet's rotation. At 2,710 kilometres (1,680 mi) in diameter, it is the seventh-largest moon in the Solar System. Because of its retrograde orbit and composition similar to Pluto's, Triton is thought to have been a dwarf planet captured from the Kuiper belt. It has a surface of mostly frozen nitrogen, a mostly water-ice crust, an icy mantle and a substantial core of rock and metal. The core makes up two-thirds of its total mass. The mean density is 2.061 g/cm3, reflecting a composition of approximately 15–35% water ice.Triton is one of the few moons in the Solar System known to be geologically active (the others being Jupiter's Io and Europa, and Saturn's Enceladus and Titan). As a consequence, its surface is relatively young, with few obvious impact craters. Intricate cryovolcanic and tectonic terrains suggest a complex geological history. Part of its surface has geysers erupting sublimated nitrogen gas, contributing to a tenuous nitrogen atmosphere less than 1/70,000 the pressure of Earth's atmosphere at sea level. It is the second-largest planetary moon in relation to its primary, after Earth's moon.

  --https://en.wikipedia.org/wiki/Triton_(moon)"
WIKI_MOON_NEREID,"
Nereid is the third-largest moon of Neptune. It has a highly eccentric orbit. It was the second moon of Neptune to be discovered, by Gerard Kuiper in 1949.

  --https://en.wikipedia.org/wiki/Nereid_(moon)"
WIKI_MOON_NAIAD,"
Naiad ( NAY-əd or  NY-əd; Greek: Ναϊάδ-ες), also known as Neptune III, is the innermost satellite of Neptune, named after the Naiads of Greek legend.

  --https://en.wikipedia.org/wiki/Naiad_(moon)"
WIKI_MOON_THALASSA,"
Thalassa ( thə-LASS-ə; Greek: Θάλασσα), also known as Neptune IV, is the second-innermost satellite of Neptune. Thalassa was named after sea goddess Thalassa, a daughter of Aether and Hemera from Greek mythology. 'Thalassa' is also the Greek word for 'sea'.

Thalassa was discovered sometime before mid-September 1989 from the images taken by the Voyager 2 probe. It was given the temporary designation S/1989 N 5. The discovery was announced (IAUC 4867) on September 29, 1989, but the text only talks of '25 frames taken over 11 days', giving a discovery date of sometime before September 18. The name was given on 16 September 1991.Thalassa is irregularly shaped and shows no sign of any geological modification. It is likely that it is a rubble pile re-accreted from fragments of Neptune's original satellites, which were smashed up by perturbations from Triton soon after that moon's capture into a very eccentric initial orbit. Unusually for irregular bodies, it appears to be roughly disk-shaped.

Since the Thalassian orbit is below Neptune's synchronous orbit radius, it is slowly spiralling inward due to tidal deceleration and may eventually impact Neptune's atmosphere, or break up into a planetary ring upon passing its Roche limit due to tidal stretching. Relatively soon after, the spreading debris may impinge upon Despina's orbit.

  --https://en.wikipedia.org/wiki/Thalassa_(moon)"
WIKI_MOON_DESPINA,"
Despina ( di-SPEE-nə or  di-SPY-nə; Latin: Despœna; Greek: Δέσποινα), also known as Neptune V, is the third-closest inner satellite of Neptune. It is named after Greek mythological character Despoina, a nymph who was a daughter of Poseidon and Demeter.

Despina was discovered in late July 1989 from the images taken by the Voyager 2 probe. It was given the temporary designation S/1989 N 3. The discovery was announced (IAUC 4824) on August 2, 1989, but the text only talks of '10 frames taken over 5 days', giving a discovery date of sometime before July 28. The name was given on 16 September 1991.



Despina is irregularly shaped and shows no sign of any geological modification. It is likely that it is a rubble pile re-accreted from fragments of Neptune's original satellites, which were smashed up by perturbations from Triton soon after that moon's capture into a very eccentric initial orbit.Despina's orbit lies close to but outside of the orbit of Thalassa and just inside the Le Verrier ring. As it is also below Neptune's synchronous orbit radius, it is slowly spiralling inward due to tidal deceleration and may eventually impact Neptune's atmosphere, or break up into a planetary ring upon passing its Roche limit due to tidal stretching.

The diameter of Despina is approximately 150 kilometres (93 mi).

  --https://en.wikipedia.org/wiki/Despina_(moon)"
WIKI_MOON_GALATEA,"
Galatea ( GAL-ə-TEE-ə; Greek: Γαλάτεια), also known as Neptune VI, is the fourth-closest inner satellite of Neptune. It is named after Galatea, one of the fifty Nereids of Greek legend, with whom Cyclops Polyphemus was vainly in love.

Galatea was discovered in late July 1989 from the images taken by the Voyager 2 probe. It was given the temporary designation S/1989 N 4. The discovery was announced (IAUC 4824) on August 2, 1989, but the text only talks of '10 frames taken over 5 days', giving a discovery date of sometime before July 28. The name was given on 16 September 1991.It is irregularly shaped and shows no sign of any geological modification. It is likely that it is a rubble pile re-accreted from fragments of Neptune's original satellites, which were smashed up by perturbations from Triton soon after that moon's capture into a very eccentric initial orbit.Galatea's orbit lies below Neptune's synchronous orbit radius, so it is slowly spiralling inward due to tidal deceleration and may eventually impact the planet or break up into a new planetary ring system upon passing its Roche limit due to tidal stretching.

Galatea appears to be a shepherd moon for the Adams ring that is 1,000 kilometres (620 mi) outside its orbit. Resonances with Galatea in the ratio 42:43 are also considered the most likely mechanism for confining the unique ring arcs that exist in this ring. Galatea's mass has been estimated based on the radial perturbations it induces on the ring.

  --https://en.wikipedia.org/wiki/Galatea_(moon)"
WIKI_MOON_LARISSA,"
Larissa ( lə-RISS-ə; Greek: Λάρισσα), also known as Neptune VII, is the fifth-closest inner satellite of Neptune. It is named after Larissa, a lover of Poseidon (Neptune) in Greek mythology and eponymous nymph of the city in Thessaly, Greece.

  --https://en.wikipedia.org/wiki/Larissa_(moon)"
WIKI_MOON_PROTEUS,"
Proteus ( PROH-tee-əs; Greek: Πρωτεύς), also known as Neptune VIII, is the second-largest Neptunian moon, and Neptune's largest inner satellite. Discovered by Voyager 2 spacecraft in 1989, it is named after Proteus, the shape-changing sea god of Greek mythology. Proteus orbits Neptune in a nearly equatorial orbit at the distance of about 4.75 equatorial radii of the planet.

Despite being a predominantly icy body more than 400 km in diameter, Proteus's shape deviates significantly from an ellipsoid. It is shaped more like an irregular polyhedron with several slightly concave facets and relief as high as 20 km. Its surface is dark, neutral in color, and heavily cratered. Proteus's largest crater is Pharos, which is more than 230 km in diameter. There are also a number of scarps, grooves, and valleys related to large craters.

Proteus is probably not an original body that formed with Neptune. It could have accreted later from the debris formed when the largest Neptunian satellite Triton was captured.

  --https://en.wikipedia.org/wiki/Proteus_(moon)"
WIKI_MOON_S_2004_N_1,"
Neptune XIV, originally known as S/2004 N 1, is a small moon of Neptune, about 18 kilometres (11 miles) in diameter, which orbits the planet in just under one Earth day. Its discovery on 1 July 2013 increased the number of Neptune's known satellites to fourteen. The moon is so dim that it was not observed when Voyager 2 flew by in 1989. Mark Showalter of the SETI Institute found it by analyzing archived Neptune photographs the Hubble Space Telescope captured between 2004 and 2009.The moon was formally numbered Neptune XIV (14) on 25 September 2018 in Minor Planet Circular 111804.

  --https://en.wikipedia.org/wiki/Neptune_XIV"
